,Unnamed: 0,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
181,181,"Lincoln, Y. S.",,,,,The Arts and Sciences of Program Evaluation,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
182,182,"Louis, K. S.",,,,,Policy Researcher as Sleuth: New Approaches to Integrating Qualitative and Quantitative Methods,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
183,183,"Madey, D. L.",,,,,"Some Benefits of Integrating Qualitative and Quantitative Methods in Program Evaluation, with Illustrations",JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
184,184,"Mark, M. M.","Shotland, R. L.",,,,Multiple Methods in Program Evaluation,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
185,185,"Martin, G. O.",,,,,The Uses of Qualitative and Quantitative Methods for Program Evaluation. The California International Studies Project: A Case Study,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
186,186,"Meyers, S. K.",,,,,Occupational Therapy Treatment of an Adult with an Eating Disorder: One Woman's Experience,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
187,187,"Meyers, S. K.",,,,,Program Evaluation of Occupational Therapy Level II Fieldwork Environments: A Naturalistic Inquiry,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
188,188,"Miles, M. B.","Huberman, M.",,,,Qualitative Data Analysis: A Sourcebook of New Methods,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
189,189,"Miles, M. B.","Huberman, M.",,,,Some Procedures for Causal Analysis of Multiple-Case Data,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
190,190,"Patton, M. Q.",,,,,Qualitative Evaluation Methods. Newbury,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
191,191,"Patton, M. Q.",,,,,How to Use Qualitative Methods in Evaluation,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
192,192,"Reed, M. C.",,,,,A Critique of Fourth-Generation Evaluation,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
193,193,"Regan, K.",,,,,"Case Study of a Yupik First Language/Dual Program, Kasigluk, Alaska",JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
194,194,"Rist, R. C.",,,,,On the Relations Between Educational Research Paradigms: From Disdain to Detente,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
195,195,"Rossi, P. H.","Freeman, H. E.",,,,Evaluation: A Systematic Approach,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
196,196,,,,,,Sciences and Institute for Public Policy Studies,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
197,197,"Sechrest, L.",,,,,Roots: Back to Our First Generations,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
198,198,"Sieber, S.",,,,,Integration of Fieldwork and Survey Methods,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
199,199,"Smith, A. G.","Louis, K. S.",,,,Multimethod Policy Research: Issues and Applications,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
200,200,"Smith, J. K.",,,,,Quantitative Versus Qualitative Research: An Attempt to Clarify the Issue,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
201,201,"Smith, J. K.","Heshusius, L.",,,,Closing Down the Conversation: The End of the Quantitative-Qualitative Debate Among Educational Inquirers,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
202,202,"Smith, M. L.",D. D. Williams,,,,The Whole Is Greater: Combining Qualitative and Quantitative Approaches in Evaluation Studies,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
203,203,"Trend, M. J.",,,,,Qualitative and Quantitative Methods in Evaluation Research,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
204,204,"Vanett, L.",,,,,"Case Study of Yupik as a Second Language Program, Bethel",JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
205,205,"Wax, R. H.",,,,,Doing Fieldwork: Warnings and Advice,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
206,206,"Weiss, C. H.",,,,,Politics and Evaluation: A Reprise in Mellower Overtones,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
207,207,"Wolf, R. L.",,,,,Final Report: Studying School Governance Through Judicial Evaluation Procedures,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
208,208,"Wolf, R. L.","Tymitz, B. L.",,,,"When Will the Fourth Floor Be Open? A Study of Visitor Perceptions of the Hirschorn Museum and Sculpture Garden, Smithsonian Institution",JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
209,209,"Wolf, R. L.","Tymitz, B. L.",,,,"Hey Mom, That Exhibit's Alive: A Study of Visitor Perceptions of the Coral Reef Exhibit, National Museum of Natural History",JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
210,210,"Yin, R. K.",,,,,Case Study Research: Design and Methods,JOUR,"Yin, Robert K.",,,,,,,,,,Evaluation: A singular craft,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1669,71,84
211,211,"Allison, G. T.",,,,,Essence of Decision: Explaining the Cuban Missile Crisis,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
212,212,"Barzun, J.","Graff, H. F.",,,,The Modern Researcher,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
213,213,"Bennett, W. J.",,,,,The De-Valuing of America: The Fight for Our Culture and Our Children,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
214,214,"Fetterman, D. M.",,,,,"In Response to Lee Sechrest's 1991 AEA Presidential Address: ‘Roots: Back to Our First Generations,’ February 1991, 1–7",JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
215,215,"Guba, E.","Lincoln, Y.",,,,Fourth-Generation Evaluation,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
216,216,"Kidder, L. H.","Judd, C. M.",,,,Research Methods in Social Relations,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
217,217,"Lincoln, Y. S.",,,,,The Arts and Sciences of Program Evaluation,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
218,218,"Mosteller, F.","Wallace, D. L.",,,,Applied Bayesian and Classical Inference: The Case of “The Federalist” Papers,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
219,219,"Reed, M. C.",,,,,A Critique of Fourth-Generation Evaluation,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
220,220,"Schlesinger, A. M., Jr.",,,,,The Disuniting of America: Reflections on a Multicultural Society,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
221,221,"Sechrest, L.",,,,,Roots: Back to Our First Generations,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
222,222,"Van Maanen, J.",,,,,Tales of the Field: On Writing Ethnography,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
223,223,"Yin, R. K.",,,,,Looking at Upside-Down Faces,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
224,224,"Yin, R. K.",,,,,Face Recognition: A Special Process?,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
225,225,"Yin, R. K.",,,,,Face Recognition by Brain-Injured Patients: A Dissociable Ability?” Neuropsychologia,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
226,226,"Yin, R. K.",,,,,"Face Perception: A Review of Experiments with Infants, Normal Adults, and Brain-Injured Persons",JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
227,227,"Yin, R. K.",,,,,Case Study Research: Design and Methods,JOUR,"Reichardt, Charles S.","Rallis, Sharon F.",,,,,,,,,Qualitative and quantitative inquiries are not incompatible: A call for a new partnership,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1670,85,91
228,0,,,,,,Readings in Evaluation Research,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
229,1,"Cronbach, L. J.",,,,,Course Improvement Through Evaluation,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
230,2,"Gagne, R. M.",,,,,Qualifications of Professionals in Educational R&D,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
231,3,"Ginsburg, A.","McLaughlin, M.","Takai, R.",,,Reinvigorating Program Evaluation at the U.S. Department of Education,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
232,4,"House, E. R.",,,,,Trends in Evaluation,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
233,5,,,,,,"Standards for Evaluations of Educational Programs, Projects, and Materials",JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
234,6,,,,,,The Personnel Evaluation Standards,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
235,7,"May, R. M.","Fleischer, M.","Scheirer, C. J.","Cox, G. B.",B. G. Davis,Directory of Evaluation Training Programs,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
236,8,"Merwin, J. C.","Weiner, P. H.",,,,Evaluation: A Profession?,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
237,9,"Patton, M. Q.",,,,,The Challenge of Being a Profession,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
238,10,,,,,,Standards for Evaluation Practice,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
239,11,"Rossi, P. H.","Freeman, H. E.",,,,Evaluation: A Systematic Approach,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
240,12,"Scriven, M.",,,,,Curriculum Evaluation,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
241,13,"Scriven, M.",,,,,Evaluation Thesaurus,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
242,14,"Shadish, W. R., Jr.","Cook, T. D.","Leviton, L. C.",,,Foundations of Program Evaluation,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
243,15,"Stake, R. E.",,,,,The Countenance of Educational Evaluation,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
244,16,"Stufflebeam, D. L.",,,,,Evaluation as Enlightenment for Decision Making,JOUR,"Worthen, Blaine R.",,,,,,,,,,Is evaluation a mature profession that warrants the preparation of evaluation professionals?,New Directions for Program Evaluation,1994,62,0164-7989,https://doi.org/10.1002/ev.1672,3,15
